Site,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
386,NaN,2604,4216,0,20851,NaN,0,0,0,0,4244,18922,2014,20955,0,0,0,1475,9456,26991,NaN,12219,489,4028,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,977,0,3893,NaN,0,3513,3827,4640,0,344,0,18139,0,523,0,3631,0,0,0,906,3885,2434,1745,4660,243,2106,539,7353,146,1481,7316,17927,0,257,427,17544,0,453,821,1353,791,0,2259,3225,370,2942,2073,13074,0,509,11502,11874,0,888,1602,28162,0,7574,9990,16720,3151,2850,1833,34677,7955,18876,5722,33069,2510,6262,7244,10539,940,1366,20787,31104,1897,4520,2691,2811,301,0,2536,14507,574,246,1643,9557,4772,7332,13447,66388,6372,10601,17629,55243,6422,413,4156,11613,28614,12369
387,NaN,10079,39110,73589,38828,NaN,0,3742,2924,9165,187518,91808,5167,68239,19036,17009,NaN,8658,233865,210374,NaN,85319,44650,31182,0,14709,0,9617,0,0,16987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,1890,1318,0,0,940,2061,0,931,0,0,0,1358,0,0,0,0,1703,521,0,0,1839,0,0,0,660,0,210,2449,0,417,1351,27799,307,407,1304,21146,0,0,271,0,0,823,0,0,0,764,1241,307,354,0,0,2439,14720,64604,19219,20037,14413,17186,19453,111556,66540,26996,13888,68433,26504,6663,1313,42192,5891,3113,47473,58240,23447,16380,3546,28999,43646,711,35061,86529,5515,2539,31581,93601,40123,51722,17798,132526,116427,25976,24682,134328,14709,4972,1625,27521,90963,11346
388,NaN,174301,219958,40930,140551,NaN,0,0,5788,6636,156648,414163,8185,204898,101917,114193,NaN,2697,103596,441248,NaN,160490,13029,77064,0,47345,0,920,0,41609,13192,32824,5746,17373,39068,10571,0,62218,9195,0,0,0,6573,0,10120,NaN,8505,9859,28083,51183,921,17749,12361,79378,296,0,0,0,0,52816,216602,317033,161353,42864,1118,73283,9647,21473,3510,59552,11092,68989,144247,322258,8075,8367,4535,136249,8313,669,594,25225,986,499,9686,239353,65846,24161,653,38747,10224,93592,46267,190848,33545,27495,5872,116306,2823,69389,77302,112327,61242,9928,5280,19194,47749,74105,34580,243563,86152,39700,0,34033,383,0,14577,86157,10301,11793,13158,7888,2122,0,1455,56274,10191,758,0,3420,0,9220,19263,77970,19520,21479,10403,130737,15543,0,0,2320,135,8224
389,NaN,19484,3334,0,79430,NaN,0,0,3536,0,150351,238558,5862,98697,18165,21307,0,1130,59837,287215,NaN,50705,2443,10618,0,7193,0,0,9372,7956,0,2545,1660,14376,28007,2451,429,40996,0,0,0,0,0,0,22012,NaN,0,0,10922,16721,920,282,0,5922,0,0,0,0,0,8309,92321,75508,6841,2554,0,5885,0,1992,484,17715,4979,11210,47701,115884,0,3453,6848,66473,1960,1029,235,11547,0,213,15129,103514,13949,17748,272,38563,652,14402,9168,52620,9971,9063,2766,49608,0,22663,23423,38333,10282,5399,4524,12190,1607,3990,3251,69832,13408,6788,0,8803,576,0,0,17022,0,110,2483,1867,0,0,1447,191,0,0,0,2418,0,6515,6288,10548,0,0,917,13323,379,0,1588,4113,0,158
390,NaN,54318,27266,1436,175326,NaN,0,0,1372,0,244608,203885,13508,133014,18583,9292,0,1357,90682,228297,NaN,28623,0,7932,0,39403,0,364,27051,31963,0,2420,0,5734,16041,1983,3640,35548,1216,1079,769,3932,3378,1651,16363,NaN,0,0,33819,55717,0,34606,19350,118499,0,0,0,0,0,73192,178683,95810,48059,29191,0,41760,17087,20790,1873,37416,6256,40101,63613,159871,3084,7810,12816,99583,4973,3848,3586,37222,538,413,15285,108216,29335,24269,6186,75050,22560,44238,20437,68802,14442,17445,2232,56955,2936,44242,48816,78912,29179,10139,20108,47922,14835,13579,11303,131135,54494,13597,746,44947,6354,0,2922,41777,2864,6404,6761,12951,2453,0,662,1568,0,0,759,28081,0,23227,15263,24328,2437,6675,10184,77464,7578,0,1759,675,1127,5476
391,NaN,61231,22440,0,212051,NaN,0,0,1779,631,331453,482853,14734,160014,24117,24462,NaN,2184,224385,530538,NaN,90331,1643,3701,0,31525,0,0,6663,20677,752,5813,1946,20587,11682,445,0,14334,0,7515,34970,34101,5451,13952,49778,NaN,0,754,17424,29685,0,6263,2150,81198,0,311,0,0,0,201702,170488,158958,32909,7181,0,26349,16298,21583,4905,51129,872,113864,141232,242884,2186,13135,17980,150560,8783,2824,7368,51005,0,1013,13973,181750,22924,30109,2690,64475,19359,89832,45291,121629,19787,42681,1551,74990,974,50317,73867,131090,33587,28638,21535,93304,13588,33124,17452,268631,67342,30934,1698,76628,7848,191,5932,45173,599,4539,4543,8219,456,0,0,12813,720,0,627,52026,903,47838,27215,22863,673,5565,18257,177831,6812,167,1030,2259,295,5292
392,NaN,39975,35867,0,133024,NaN,0,0,7434,0,374441,515008,5645,77218,35040,15992,NaN,2063,227039,506391,NaN,106984,7645,5988,0,3467,0,0,0,0,0,1505,0,4717,6306,1334,8559,101616,4654,7336,11915,27096,9994,1929,20184,NaN,0,0,12075,2585,0,5231,4605,107847,0,0,0,0,3375,199631,202683,123223,16186,7536,821,10756,5033,361,0,7171,132,30304,78427,131628,0,6622,11620,129349,525,4682,17261,44626,0,2720,12274,153395,13492,25508,0,18614,23353,137315,28209,100114,14878,13652,1087,32736,0,44788,36397,109335,21732,12541,1943,10844,18534,56919,16709,176214,54294,14798,673,30509,632,0,0,33802,0,2436,6133,5690,771,0,1692,14891,657,0,1481,3577,0,5140,8129,12978,608,8108,18905,121377,8742,274,0,5416,2710,9238
393,NaN,36694,26776,0,59089,NaN,0,NaN,3498,4052,43980,210995,5057,24675,42275,39201,NaN,1072,42831,226647,NaN,14966,689,4099,0,3651,0,0,0,839,0,1319,0,0,1089,1065,410,29715,0,472,18339,8792,0,7340,35132,NaN,0,0,32571,537,0,5161,12546,61034,0,994,0,0,0,48111,55515,29969,3350,7087,0,4021,4734,10898,3924,6644,393,45862,92910,109426,0,14478,23326,123884,2423,2542,9321,30465,630,1974,17232,65595,1413,8581,890,3128,936,39434,19532,44891,3059,4751,1935,23098,0,32190,25384,23031,11598,9748,35829,57098,9994,18758,2303,48030,18174,22106,0,5701,0,4477,1294,20871,4270,7646,2207,1852,469,0,5991,32915,276,943,2934,24424,349,15896,9063,2718,1560,7760,2008,21497,865,111,2375,2646,0,2656
394,NaN,31556,55548,NaN,183707,NaN,0,2149,7347,0,219340,282106,11751,195924,21526,40261,NaN,1787,2494,70966,NaN,13560,0,15012,5558,26320,0,0,0,13155,0,1058,0,8055,4672,7732,2664,30485,3181,486,16564,27064,15195,12926,58961,NaN,5395,1307,14275,2545,0,2208,7486,41365,0,2526,0,2210,877,1508,32893,33802,8234,12576,176,895,1824,3634,2895,7757,0,74006,124336,87828,0,50593,41160,247906,7173,3931,14009,101180,278,3960,15349,106938,17816,35878,1399,26314,30524,73970,43403,113217,5606,26217,11913,77793,33075,86863,68582,122415,19306,40043,45784,94113,56583,36813,18552,229643,51717,53668,0,15886,3826,14733,11828,107817,10918,26518,30476,53012,30314,0,12615,55844,2985,1336,73963,101000,864,16265,15627,10325,22898,32343,52626,114339,2550,1403,2004,0,4769,5126
395,NaN,3952,12725,0,169955,NaN,0,NaN,22809,0,241793,559588,9317,247101,45491,34530,NaN,7423,148943,774362,NaN,117870,0,40260,510,18810,0,0,30894,68217,0,3876,0,9261,57774,12068,0,53762,0,363,3831,6955,3363,858,17148,NaN,2869,354,17888,17039,0,46078,16909,318176,0,5328,0,4911,0,107891,138902,208393,15987,14105,9580,94667,56624,29557,28210,124906,0,127326,203795,198116,0,11062,22973,100173,4475,0,526,31576,319,6915,28076,224767,20972,49890,5452,120857,55742,75106,24524,125980,11929,17567,10068,187334,20273,43721,81391,140240,20823,39702,131768,126826,27427,58259,27812,291488,47467,18159,2773,10397,220,0,805,47259,953,14327,34995,48821,20224,2412,18296,12983,0,1483,4593,43169,246,18265,14129,44216,11515,12577,48978,241787,2855,7446,4848,7677,6690,7952
396,NaN,18747,7344,19843,132519,NaN,0,NaN,4456,5907,138867,318640,370,88492,28144,32359,NaN,4678,37947,409281,NaN,50072,0,20748,0,38311,0,0,4480,44126,1307,572,0,8296,38413,2539,456,47671,0,0,10235,21218,15827,23550,64219,NaN,21426,7500,24819,27484,0,47733,0,301429,0,2393,0,11031,1841,92516,144030,173235,14382,6267,2314,50214,31701,22766,29765,119164,0,130088,162565,179454,0,14969,31903,190579,831,1245,2048,74322,219,0,7171,123491,4795,4644,3852,8155,1559,71318,43081,102956,17180,27916,7341,103426,1040,110294,48534,55493,25885,58502,110016,164448,7301,30348,8514,118630,15614,20468,0,40625,3222,5524,362,26348,203,3184,9145,12315,6051,12710,38815,28092,0,865,30749,86119,1412,120538,17006,33809,10387,16826,22474,183608,1033,8911,37611,19068,0,18205
397,NaN,31503,195080,54162,171120,NaN,0,NaN,8588,0,552369,434680,3601,349936,36445,36021,NaN,22552,51822,128812,NaN,143831,8292,3828,1397,17510,0,1456,0,14447,1759,3168,0,3235,12896,614,0,116258,0,6464,26385,24776,3920,3476,15543,56757,80448,19152,2309,6423,0,49972,21923,195681,0,2404,0,7606,1694,35402,51744,93492,101400,36592,4797,61718,97987,5762,16243,151822,5336,40901,115870,290149,8887,13350,26456,218085,47563,3322,894,11852,1719,7538,29303,202508,54227,55277,8050,33361,27399,82840,55545,190990,2880,18341,7652,50992,12134,145156,49565,122825,8657,43737,8824,48958,56344,116038,46713,463710,104239,44905,0,106207,3797,4255,28783,102265,3470,17640,28561,99637,53166,318,24382,101901,10407,958,53709,181888,3559,44871,49845,59433,191259,32223,81141,438878,8949,8768,9417,2570,20907,18376
398,3939,3197,0,0,5688,0,0,0,0,2091,581,1787,0,6185,0,0,0,1659,0,0,0,0,0,602,0,4783,0,0,0,0,0,2093,0,0,1247,0,0,0,0,0,0,0,0,723,4595,0,0,0,2025,903,0,1174,565,0,0,0,1436,721,0,0,1795,0,0,1251,0,0,0,0,851,419,0,537,2522,910,0,0,314,3683,0,1552,1236,2227,0,0,473,3031,0,466,3055,1404,0,1187,6302,0,0,23775,68684,58604,0,2669,16634,15723,1054,251,5787,35276,7821,13803,12953,79355,3866,8804,2038,47498,0,4686,11131,25405,0,2017,3768,7839,0,304,2824,494,0,224,1538,524,0,1605,1406,8096,974,500,1655,16440,1654,1699,1543,5545,120,245
399,24252,5424,0,0,30684,0,0,0,0,9474,0,0,0,16770,0,0,0,15715,0,0,4355,662,0,0,0,37865,0,0,0,15716,0,1125,0,13310,0,0,1117,7281,0,0,0,3506,0,701,21054,9239,0,0,23145,23054,0,551,1640,23433,0,0,0,20717,0,0,11124,0,1924,5360,3625,8503,233,1581,9990,10125,0,328,14056,12989,0,884,10217,45854,847,884,3946,14580,0,1341,1974,9644,1164,1795,10199,8135,0,2437,3289,1422,0,1386,13960,14910,0,1579,12963,22195,2097,1224,20231,52112,16579,24430,14999,39198,2342,4421,13129,45166,0,4829,13978,40245,591,4662,7506,20069,0,509,6563,775,177,284,8955,0,539,2697,11570,2843,0,1317,4928,6403,133,2601,1123,5976,172,2060
400,39489,6803,0,0,18055,0,0,0,0,12602,694,0,0,16240,0,0,0,18101,843,0,0,2129,0,0,1029,24223,0,0,0,4954,0,498,0,3924,1741,0,0,4161,0,0,0,7924,0,0,244466,3932,0,0,13248,6304,0,366,940,10668,0,0,0,7204,0,0,3995,0,0,2715,1489,1758,0,1470,6254,12737,274,974,8630,9285,0,332,2218,30060,505,1220,1647,5329,319,0,337,4826,86,0,6103,6299,0,502,1365,916,0,0,3704,13930,0,879,5292,8349,0,169,13759,99548,57614,33637,12508,84280,23760,28496,6109,34482,1002,3981,46420,159165,28330,60448,29231,77931,399,1230,9645,1812,1094,439,4896,2229,1015,2445,13042,5438,0,848,7758,36343,0,3937,892,2677,0,589
401,6098,436,0,0,0,0,0,0,0,2140,0,0,0,6765,0,0,0,5952,0,0,0,519,0,0,0,10137,0,0,0,651,0,0,0,1390,0,0,0,0,0,0,0,0,0,1023,32050,666,0,0,1641,1325,0,0,0,4528,0,0,0,505,0,0,0,0,0,314,0,1058,0,152,479,1765,0,0,1670,3974,0,0,910,9808,0,0,0,1261,0,0,0,0,0,585,2500,1655,0,0,278,0,0,705,5555,11121,0,3993,4527,2422,570,0,1990,22262,15420,9224,2379,17841,12084,8993,119,21360,122,1379,11948,37218,10111,7421,2717,8077,0,0,1152,0,558,0,333,166,0,0,1006,130,0,0,337,5427,428,772,0,0,0,0
402,66712,48890,28268,0,26748,11587,0,13808,56216,54372,10080,13752,6174,42501,22075,9948,0,15400,1190,4349,43655,6712,0,23579,7928,36435,0,0,25663,2136,0,2487,0,2901,0,1310,4181,11311,0,2872,621,5521,2930,2859,34201,4773,0,1278,12703,18514,0,1101,2555,8204,0,575,762,9059,1174,567,19077,0,2885,4652,2801,5024,3698,1470,8490,7474,0,2185,9665,10470,637,1430,6591,43192,1223,4161,2410,6541,1166,2088,5010,18917,3005,7526,8714,15070,384,4379,5562,1578,317,2137,9249,22098,500,2863,9355,9952,470,2026,33961,128733,49557,22990,21711,186060,59504,53047,24259,97984,686,21189,106066,57947,11844,119963,62896,76865,1625,4353,28664,17208,3565,2817,14754,10150,1001,11489,50212,131101,35400,4854,21699,85526,7481,10313,10577,27035,6297,4064
403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
404,10922,3727,2819,1715,47278,96899,1520,63209,185765,122525,31655,54391,43626,47510,90808,63162,0,7614,23301,111288,175247,31158,8873,324648,180424,242587,0,1199,28275,38610,0,10823,8923,18694,37288,20384,22843,6124,0,1938,999,0,2873,2481,13741,6998,0,2255,3758,5307,0,819,2333,876,701,973,566,1518,592,0,9849,0,1017,1128,1073,5296,2473,221,2943,0,483,2969,2908,1189,342,1348,2800,9299,1728,1240,847,4547,534,675,3196,5417,1574,2140,1818,1621,0,645,866,627,0,0,2349,4576,0,3197,4940,2660,562,741,7535,43777,66693,39973,8646,75565,44504,31388,27854,93803,5580,25586,131055,94850,26334,146377,104455,39836,2582,5446,8066,2908,1512,1265,8828,5982,1559,4755,25908,41339,4443,14011,25272,75182,4581,4406,3266,3689,2530,2934
405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
406,0,1570,0,0,5416,0,0,0,0,1971,0,0,454,6349,0,0,0,1151,0,0,2541,833,0,81049,60144,41571,0,572,3346,3356,0,0,1625,6624,13651,8398,15098,9034,0,2441,0,0,1853,0,24160,0,0,3452,1193,2390,0,581,3291,158,0,0,6645,839,0,0,2869,0,0,206,3530,489,0,1725,5295,30300,0,30201,34606,83537,15713,48021,43256,23239,0,4902,8373,4846,0,2479,1154,0,635,399,926,739,0,0,684,706,0,206,4803,4456,0,6321,105540,86157,111,6520,52411,80457,39384,61722,19755,15381,7018,10090,9886,8588,0,869,15295,42792,5079,9919,10425,28488,0,206,594,224,0,0,0,0,0,0,1179,0,0,0,293,2283,0,0,4166,463,0,1508
407,0,0,0,0,0,0,0,0,0,0,0,140,3300,1078,8040,2356,0,0,3010,46432,2141,0,357,177495,61251,19889,0,2048,1233,465,0,0,3258,7131,25481,19927,29314,10201,0,0,0,0,0,0,16299,0,0,0,0,0,0,14222,474,521,0,0,0,0,0,0,0,0,0,355,355,840,0,1221,6577,61958,1108,62562,111451,242324,52628,125988,85269,88381,904,15913,11043,6814,0,0,0,0,0,0,0,0,0,0,0,0,0,5649,63431,71393,0,54711,392713,312087,1913,17474,203865,208670,76412,253192,89989,114092,63372,85507,44425,24675,357,38375,197648,222862,121635,224449,87267,56390,367,0,101,485,0,0,0,0,0,0,1420,0,0,0,209,3597,119,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,198,878,1940,0,0,0,691,9178,3628,0,0,88127,67914,5633,0,8498,31346,35078,551,35073,39585,2722,19097,21525,15779,2656,0,0,0,0,0,0,371,0,0,0,4555,107,0,0,138,0,0,0,0,0,0,0,0,0,0,157,452,0,0,1687,11733,38287,3501,31881,64634,103709,27481,123052,75163,104585,5221,44536,32941,43823,0,2943,3195,424,0,0,0,0,0,0,0,0,0,2246,37189,46953,0,58451,278824,170875,70,13048,177244,166002,81428,216750,70581,72268,59429,122397,75662,35408,2234,19037,115942,104025,43523,139759,82848,26402,0,49,1169,119,0,0,0,0,0,0,603,0,0,0,0,152,0,0,0,0,0,0
409,0,0,0,0,4829,4205,379,9016,2859,0,0,3160,2302,7633,21069,14233,0,0,0,0,95562,9958,0,209691,265980,42774,0,3177,40245,39229,77769,163496,119805,1497,7888,11050,45453,8883,0,0,590,0,0,0,0,0,0,0,21491,1160,0,3699,7213,109,0,0,0,0,0,0,0,1949,783,20152,14532,500,0,87958,176938,94215,6836,103725,175174,168311,46147,165696,91458,63747,723,13285,22256,34300,0,7921,23924,1345,0,0,0,0,0,0,0,2478,0,5211,134063,52279,0,119671,537121,362949,266,13198,209243,213324,151666,304815,94778,17506,14339,99223,72854,49242,0,19396,108349,166718,66235,166260,67574,71388,0,66,160,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0
410,0,0,0,0,0,0,0,287,0,0,0,913,182,522,1801,1874,0,0,0,0,39101,4180,0,164833,93177,32564,0,229,25935,61350,50619,72627,49417,266,4556,9481,14748,2478,0,0,0,0,0,0,0,0,0,0,1500,0,0,7713,0,0,0,0,0,0,0,0,481,792,2324,10556,6402,41,0,15072,30430,68313,6365,55454,62841,101554,33904,76020,36920,20088,57,1233,1637,7867,0,2539,8293,613,0,0,0,0,0,0,0,1365,0,4267,35716,16452,0,35136,266165,203215,1969,13400,132919,158333,214044,282077,50467,6715,5207,33618,12043,18448,0,2777,24485,72914,32166,56627,25626,34055,270,0,164,1149,1233,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
411,12698,11440,0,2530,25982,0,0,0,1845,13230,5460,2865,8867,26698,4212,6993,0,22593,1952,19133,32364,17355,3272,399659,49846,36351,0,0,11852,16663,0,4204,2539,8142,0,937,749,14513,0,1838,572,3125,918,680,23468,9590,0,0,11557,27832,0,36818,606,10365,518,471,0,6744,0,0,13619,0,1342,18008,12389,8186,0,2048,7614,29449,438,26983,31312,101987,35928,84943,48284,142584,35096,17544,14143,46483,3245,4175,10899,11013,788,3610,5696,13197,0,1848,5098,0,0,3176,93171,127397,0,33117,178910,184996,2971,9703,35565,39292,33297,102683,40243,202936,143883,327579,110918,121269,5515,15450,61530,149762,59928,112261,91620,104638,2535,2391,12382,2101,0,367,2278,1033,421,2547,11448,2466,198,2365,7588,171148,2789,2021,8114,12802,133,1061
412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
414,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,2762,1019,0,275,NaN,20411,0,0,0,52671,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,36668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3202,0,525,17751,128268,47061,96751,117086,112703,1522,5665,25114,43148,0,4657,25931,7680,0,0,0,0,0,0,0,0,0,0,962,204,0,0,4831,12000,3940,2038,57974,574770,1054877,250418,16234,117867,238404,959903,717592,450986,754,120260,636775,807086,273320,511427,172007,340198,19604,0,3169,242,34,0,0,0,0,0,3035,2093,0,0,27490,276664,10346,92,155,0,0,0
415,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,620,4674,854,NaN,0,129,NaN,45617,18426,0,17004,NaN,26522,0,0,0,8344,0,0,0,0,2435,3514,25965,8014,0,0,0,0,0,14814,NaN,0,0,0,0,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14781,170,6250,61667,142722,33642,107826,109222,86348,4726,7526,29353,38584,0,4600,19879,5882,0,0,0,0,0,0,0,0,0,530,1962,342,0,0,4165,7386,2575,1448,40150,369038,693665,287368,61382,88230,183184,761625,573869,303626,0,99024,546351,644041,207588,429932,187575,252609,14400,717,7835,1074,442,0,0,0,0,0,237,1807,0,0,4112,77704,0,0,0,0,0,0
416,NaN,0,0,0,NaN,0,0,0,0,0,0,657,248,0,0,NaN,0,0,1108,NaN,9970,3623,0,1882,NaN,3824,0,0,0,8756,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,5317,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,37401,556,10418,79648,210686,66496,140603,159942,125333,12893,24236,50439,49124,0,4200,20159,1684,0,0,0,0,0,0,0,0,0,0,3606,4579,0,1343,43098,46198,6108,4130,70374,294713,608395,446595,52004,27535,63194,682951,577315,300068,0,132518,571317,673037,209880,464709,230473,194651,11568,251,5808,295,52,0,270,0,0,0,261,55,0,0,0,2704,0,0,0,0,0,0
417,18445,1695,0,0,NaN,57518,0,0,24846,4442,465,3478,42666,77037,58275,NaN,NaN,328,21723,NaN,206296,144267,583,58509,NaN,68530,0,0,NaN,32989,1314,NaN,22918,5356,1625,14280,49666,40168,0,0,0,0,0,0,NaN,0,0,NaN,18598,76,0,NaN,91769,2873,0,0,0,0,0,0,0,0,0,4818,3786,140,0,820,3323,37328,1064,0,562,61501,4978,25238,88444,251738,156350,281268,237761,150687,0,46635,201365,28453,0,0,0,0,0,1302,31566,110522,263,4625,100906,98906,0,115799,609160,684057,23247,10333,69859,141235,201335,257414,103223,24090,5021,7157,2397,34103,0,2737,19403,113378,82897,273286,248581,244307,14454,0,0,0,0,0,282,0,0,0,2985,7174,0,0,1581,36734,803,0,0,0,0,0
418,0,0,0,0,NaN,0,0,0,25417,323,2196,5260,15101,20878,29612,NaN,NaN,0,4253,NaN,134989,109719,0,52708,NaN,14312,0,0,NaN,8746,0,NaN,0,0,0,3772,70335,51859,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,NaN,5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,1188,21740,464,0,0,33573,3152,3424,9541,8840,10999,23355,14595,8641,0,1057,2089,168,0,0,0,0,0,0,0,0,2792,0,23631,32522,0,61487,381990,425247,2874,379,12290,82570,227258,357358,138771,23165,2063,43330,20748,37932,0,177,4028,8908,884,41221,8529,25790,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
